,시도,인구수,연도,월,사용량,위도,경도
1236,경기도,12890445.0,2018,1,11415963.0,37.412505,127.520017
1237,경기도,12908010.0,2018,2,11183300.0,37.412505,127.520017
1238,경기도,12925761.0,2018,3,9993520.0,37.412505,127.520017
1239,경기도,12941604.0,2018,4,9563138.0,37.412505,127.520017
1240,경기도,12958648.0,2018,5,9270783.0,37.412505,127.520017
1241,경기도,12975176.0,2018,6,9487505.0,37.412505,127.520017
1242,경기도,12993165.0,2018,7,10296257.0,37.412505,127.520017
1243,경기도,13012486.0,2018,8,11686973.0,37.412505,127.520017
1244,경기도,13027338.0,2018,9,10161728.0,37.412505,127.520017
1245,경기도,13045223.0,2018,10,9131921.0,37.412505,127.520017
1246,경기도,13061074.0,2018,11,9791981.0,37.412505,127.520017
1247,경기도,13077153.0,2018,12,10712884.0,37.412505,127.520017
1248,경기도,13090648.0,2019,1,11610400.0,37.412505,127.520017
1249,경기도,13104696.0,2019,2,10712180.0,37.412505,127.520017
1250,경기도,13116579.0,2019,3,10069948.0,37.412505,127.520017
1251,경기도,13129508.0,2019,4,9948716.0,37.412505,127.520017
1252,경기도,13145482.0,2019,5,9416781.0,37.412505,127.520017
1253,경기도,13159178.0,2019,6,9505754.0,37.412505,127.520017
1254,경기도,13176011.0,2019,7,9730623.0,37.412505,127.520017
1255,경기도,13193943.0,2019,8,11713268.0,37.412505,127.520017
1256,경기도,13207219.0,2019,9,10267027.0,37.412505,127.520017
1257,경기도,13218912.0,2019,10,9519509.0,37.412505,127.520017
1258,경기도,13228177.0,2019,11,9728880.0,37.412505,127.520017
1259,경기도,13239666.0,2019,12,10799220.0,37.412505,127.520017
1260,경기도,13250368.0,2020,1,11278340.0,37.412505,127.520017
1261,경기도,13265377.0,2020,2,10853826.0,37.412505,127.520017
1262,경기도,13288975.0,2020,3,10401852.0,37.412505,127.520017
1263,경기도,13311254.0,2020,4,9788491.0,37.412505,127.520017
1264,경기도,13324041.0,2020,5,9306590.0,37.412505,127.520017
1265,경기도,13338020.0,2020,6,9860838.0,37.412505,127.520017
1266,경기도,13351891.0,2020,7,10406069.0,37.412505,127.520017
1267,경기도,13370714.0,2020,8,10976452.0,37.412505,127.520017
1268,경기도,13388485.0,2020,9,10912340.0,37.412505,127.520017
1269,경기도,13400615.0,2020,10,9507671.0,37.412505,127.520017
1270,경기도,13413459.0,2020,11,10142580.0,37.412505,127.520017
1271,경기도,13427014.0,2020,12,11253914.0,37.412505,127.520017
1272,경기도,13449499.0,2021,1,12319589.0,37.412505,127.520017
1273,경기도,13471758.0,2021,2,11464174.0,37.412505,127.520017
1274,경기도,13465837.0,2021,3,10668287.0,37.412505,127.520017
1275,경기도,13479798.0,2021,4,10338339.0,37.412505,127.520017
1276,경기도,13488910.0,2021,5,10024930.0,37.412505,127.520017
1277,경기도,13500688.0,2021,6,10512799.0,37.412505,127.520017
1278,경기도,13512867.0,2021,7,11597452.0,37.412505,127.520017
1279,경기도,13530519.0,2021,8,12196364.0,37.412505,127.520017
1280,경기도,13542284.0,2021,9,11371799.0,37.412505,127.520017
1281,경기도,13549577.0,2021,10,10387205.0,37.412505,127.520017
1282,경기도,13557973.0,2021,11,10761065.0,37.412505,127.520017
1283,경기도,13565450.0,2021,12,11803946.0,37.412505,127.520017
1284,경기도,13571450.0,2022,1,,,
1285,경기도,13574369.0,2022,2,,,
1286,경기도,13575936.0,2022,3,,,
1287,경기도,13577808.0,2022,4,,,
1288,경기도,13581496.0,2022,5,,,
1289,경기도,13585967.0,2022,6,,,
1290,경기도,13589362.0,2022,7,,,
1291,경기도,13590056.0,2022,8,,,
1292,경기도,13574353.0,2022,9,,,
1293,경기도,13579508.0,2022,10,,,
1294,경기도,13583238.0,2022,11,,,
1295,경기도,13589432.0,2022,12,,,
1296,강원도,1528790.0,2011,1,1582163.0,37.820812,128.156579
1297,강원도,1527843.0,2011,2,1520498.0,37.820812,128.156579
1298,강원도,1529915.0,2011,3,1420666.0,37.820812,128.156579
1299,강원도,1531721.0,2011,4,1361937.0,37.820812,128.156579
1300,강원도,1531996.0,2011,5,1245617.0,37.820812,128.156579
1301,강원도,1532178.0,2011,6,1184828.0,37.820812,128.156579
1302,강원도,1532825.0,2011,7,1144760.0,37.820812,128.156579
1303,강원도,1533172.0,2011,8,1176803.0,37.820812,128.156579
1304,강원도,1533638.0,2011,9,1180929.0,37.820812,128.156579
1305,강원도,1534555.0,2011,10,1242326.0,37.820812,128.156579
1306,강원도,1535771.0,2011,11,1331481.0,37.820812,128.156579
1307,강원도,1536448.0,2011,12,1484037.0,37.820812,128.156579
1308,강원도,1535335.0,2012,1,1595626.0,37.820812,128.156579
1309,강원도,1534310.0,2012,2,1546100.0,37.820812,128.156579
1310,강원도,1536525.0,2012,3,1471927.0,37.820812,128.156579
1311,강원도,1537096.0,2012,4,1382879.0,37.820812,128.156579
1312,강원도,1537673.0,2012,5,1230593.0,37.820812,128.156579
1313,강원도,1537750.0,2012,6,1186370.0,37.820812,128.156579
1314,강원도,1538198.0,2012,7,1157824.0,37.820812,128.156579
1315,강원도,1538136.0,2012,8,1187258.0,37.820812,128.156579
1316,강원도,1538934.0,2012,9,1137513.0,37.820812,128.156579
1317,강원도,1538869.0,2012,10,1160784.0,37.820812,128.156579
1318,강원도,1539116.0,2012,11,1322410.0,37.820812,128.156579
1319,강원도,1538630.0,2012,12,1525101.0,37.820812,128.156579
1320,강원도,1537704.0,2013,1,1612242.0,37.820812,128.156579
1321,강원도,1536718.0,2013,2,1494196.0,37.820812,128.156579
1322,강원도,1538219.0,2013,3,1401610.0,37.820812,128.156579
1323,강원도,1539169.0,2013,4,1373728.0,37.820812,128.156579
1324,강원도,1539403.0,2013,5,1281395.0,37.820812,128.156579
1325,강원도,1539767.0,2013,6,1179135.0,37.820812,128.156579
1326,강원도,1540014.0,2013,7,1135448.0,37.820812,128.156579
1327,강원도,1540264.0,2013,8,1192064.0,37.820812,128.156579
1328,강원도,1540796.0,2013,9,1163211.0,37.820812,128.156579
1329,강원도,1541457.0,2013,10,1158325.0,37.820812,128.156579
1330,강원도,1542069.0,2013,11,1319470.0,37.820812,128.156579
1331,강원도,1542263.0,2013,12,1483916.0,37.820812,128.156579
1332,강원도,1540745.0,2014,1,1559679.0,37.820812,128.156579
1333,강원도,1539343.0,2014,2,1447941.0,37.820812,128.156579
1334,강원도,1541051.0,2014,3,1394556.0,37.820812,128.156579
1335,강원도,1541556.0,2014,4,1313298.0,37.820812,128.156579
1336,강원도,1541841.0,2014,5,1222477.0,37.820812,128.156579
1337,강원도,1541568.0,2014,6,1164699.0,37.820812,128.156579
1338,강원도,1541315.0,2014,7,1187271.0,37.820812,128.156579
1339,강원도,1541010.0,2014,8,1214877.0,37.820812,128.156579
1340,강원도,1541414.0,2014,9,1179709.0,37.820812,128.156579
1341,강원도,1542147.0,2014,10,1226324.0,37.820812,128.156579
1342,강원도,1542604.0,2014,11,1355140.0,37.820812,128.156579
1343,강원도,1544442.0,2014,12,1512174.0,37.820812,128.156579
1344,강원도,1543640.0,2015,1,1617029.0,37.820812,128.156579
1345,강원도,1542918.0,2015,2,1498837.0,37.820812,128.156579
1346,강원도,1543187.0,2015,3,1438930.0,37.820812,128.156579
1347,강원도,1543811.0,2015,4,1376925.0,37.820812,128.156579
1348,강원도,1545194.0,2015,5,1265816.0,37.820812,128.156579
1349,강원도,1547166.0,2015,6,1219754.0,37.820812,128.156579
1350,강원도,1547737.0,2015,7,1209553.0,37.820812,128.156579
1351,강원도,1547646.0,2015,8,1286166.0,37.820812,128.156579
1352,강원도,1548082.0,2015,9,1245384.0,37.820812,128.156579
1353,강원도,1549221.0,2015,10,1243791.0,37.820812,128.156579
1354,강원도,1549178.0,2015,11,1315133.0,37.820812,128.156579
1355,강원도,1549507.0,2015,12,1489302.0,37.820812,128.156579
1356,강원도,1549193.0,2016,1,1571855.0,37.820812,128.156579
1357,강원도,1548016.0,2016,2,1550976.0,37.820812,128.156579
1358,강원도,1547845.0,2016,3,1467505.0,37.820812,128.156579
1359,강원도,1548170.0,2016,4,1451457.0,37.820812,128.156579
1360,강원도,1547821.0,2016,5,1263447.0,37.820812,128.156579
1361,강원도,1548603.0,2016,6,1213047.0,37.820812,128.156579
1362,강원도,1548636.0,2016,7,1239943.0,37.820812,128.156579
1363,강원도,1548844.0,2016,8,1331494.0,37.820812,128.156579
1364,강원도,1549483.0,2016,9,1270819.0,37.820812,128.156579
1365,강원도,1550021.0,2016,10,1236128.0,37.820812,128.156579
1366,강원도,1550209.0,2016,11,1377388.0,37.820812,128.156579
1367,강원도,1550806.0,2016,12,1524710.0,37.820812,128.156579
1368,강원도,1549212.0,2017,1,1579863.0,37.820812,128.156579
1369,강원도,1548252.0,2017,2,1570620.0,37.820812,128.156579
1370,강원도,1547735.0,2017,3,1460105.0,37.820812,128.156579
1371,강원도,1547579.0,2017,4,1390748.0,37.820812,128.156579
1372,강원도,1547453.0,2017,5,1260135.0,37.820812,128.156579
1373,강원도,1547829.0,2017,6,1228374.0,37.820812,128.156579
1374,강원도,1547387.0,2017,7,1266281.0,37.820812,128.156579
1375,강원도,1547455.0,2017,8,1309951.0,37.820812,128.156579
1376,강원도,1547768.0,2017,9,1242820.0,37.820812,128.156579
1377,강원도,1547999.0,2017,10,1228640.0,37.820812,128.156579
1378,강원도,1549344.0,2017,11,1413444.0,37.820812,128.156579
1379,강원도,1550142.0,2017,12,1601791.0,37.820812,128.156579
1380,강원도,1548078.0,2018,1,1668339.0,37.820812,128.156579
1381,강원도,1546259.0,2018,2,1674745.0,37.820812,128.156579
1382,강원도,1546152.0,2018,3,1485135.0,37.820812,128.156579
1383,강원도,1545452.0,2018,4,1370294.0,37.820812,128.156579
1384,강원도,1545291.0,2018,5,1262858.0,37.820812,128.156579
1385,강원도,1544843.0,2018,6,1250381.0,37.820812,128.156579
1386,강원도,1544258.0,2018,7,1285711.0,37.820812,128.156579
1387,강원도,1543668.0,2018,8,1421772.0,37.820812,128.156579
1388,강원도,1543780.0,2018,9,1265459.0,37.820812,128.156579
1389,강원도,1543441.0,2018,10,1242919.0,37.820812,128.156579
1390,강원도,1543556.0,2018,11,1400538.0,37.820812,128.156579
1391,강원도,1543052.0,2018,12,1517476.0,37.820812,128.156579
1392,강원도,1541693.0,2019,1,1660463.0,37.820812,128.156579
1393,강원도,1540445.0,2019,2,1512411.0,37.820812,128.156579
1394,강원도,1540488.0,2019,3,1401415.0,37.820812,128.156579
1395,강원도,1540794.0,2019,4,1376039.0,37.820812,128.156579
1396,강원도,1540776.0,2019,5,1267172.0,37.820812,128.156579
1397,강원도,1540855.0,2019,6,1211985.0,37.820812,128.156579
1398,강원도,1540714.0,2019,7,1230225.0,37.820812,128.156579
1399,강원도,1540780.0,2019,8,1359412.0,37.820812,128.156579
1400,강원도,1540721.0,2019,9,1261886.0,37.820812,128.156579
1401,강원도,1540897.0,2019,10,1233916.0,37.820812,128.156579
1402,강원도,1541399.0,2019,11,1345986.0,37.820812,128.156579
1403,강원도,1541502.0,2019,12,1507366.0,37.820812,128.156579
1404,강원도,1540540.0,2020,1,1547410.0,37.820812,128.156579
1405,강원도,1539521.0,2020,2,1501655.0,37.820812,128.156579
1406,강원도,1538577.0,2020,3,1400869.0,37.820812,128.156579
1407,강원도,1537780.0,2020,4,1346006.0,37.820812,128.156579
1408,강원도,1538639.0,2020,5,1225449.0,37.820812,128.156579
1409,강원도,1539282.0,2020,6,1209426.0,37.820812,128.156579
1410,강원도,1540094.0,2020,7,1218509.0,37.820812,128.156579
1411,강원도,1540689.0,2020,8,1263509.0,37.820812,128.156579
1412,강원도,1541104.0,2020,9,1313721.0,37.820812,128.156579
1413,강원도,1541836.0,2020,10,1236878.0,37.820812,128.156579
1414,강원도,1542374.0,2020,11,1360652.0,37.820812,128.156579
1415,강원도,1542840.0,2020,12,1495982.0,37.820812,128.156579
1416,강원도,1541696.0,2021,1,1629812.0,37.820812,128.156579
1417,강원도,1540875.0,2021,2,1539605.0,37.820812,128.156579
1418,강원도,1536399.0,2021,3,1395074.0,37.820812,128.156579
1419,강원도,1536175.0,2021,4,1334516.0,37.820812,128.156579
1420,강원도,1535491.0,2021,5,1291702.0,37.820812,128.156579
1421,강원도,1535530.0,2021,6,1274174.0,37.820812,128.156579
1422,강원도,1536140.0,2021,7,1320822.0,37.820812,128.156579
1423,강원도,1536270.0,2021,8,1449135.0,37.820812,128.156579
1424,강원도,1536765.0,2021,9,1312553.0,37.820812,128.156579
1425,강원도,1537717.0,2021,10,1280881.0,37.820812,128.156579
1426,강원도,1538273.0,2021,11,1406178.0,37.820812,128.156579
1427,강원도,1538492.0,2021,12,1573555.0,37.820812,128.156579
1428,강원도,1538660.0,2022,1,,,
1429,강원도,1539051.0,2022,2,,,
1430,강원도,1539036.0,2022,3,,,
1431,강원도,1539038.0,2022,4,,,
1432,강원도,1539005.0,2022,5,,,
1433,강원도,1539064.0,2022,6,,,
1434,강원도,1539178.0,2022,7,,,
1435,강원도,1538801.0,2022,8,,,
1436,강원도,1537396.0,2022,9,,,
1437,강원도,1537339.0,2022,10,,,
1438,강원도,1536863.0,2022,11,,,
1439,강원도,1536498.0,2022,12,,,
1440,충청북도,1550474.0,2011,1,1905758.0,36.999466,127.700783
1441,충청북도,1551621.0,2011,2,1767686.0,36.999466,127.700783
1442,충청북도,1552707.0,2011,3,1795514.0,36.999466,127.700783
1443,충청북도,1554195.0,2011,4,1755631.0,36.999466,127.700783
1444,충청북도,1555169.0,2011,5,1626675.0,36.999466,127.700783
1445,충청북도,1555952.0,2011,6,1609118.0,36.999466,127.700783
1446,충청북도,1556984.0,2011,7,1633233.0,36.999466,127.700783
1447,충청북도,1558289.0,2011,8,1660964.0,36.999466,127.700783
1448,충청북도,1559572.0,2011,9,1593140.0,36.999466,127.700783
1449,충청북도,1560895.0,2011,10,1618890.0,36.999466,127.700783
1450,충청북도,1562374.0,2011,11,1680872.0,36.999466,127.700783
1451,충청북도,1562903.0,2011,12,1805872.0,36.999466,127.700783
1452,충청북도,1563023.0,2012,1,1903933.0,36.999466,127.700783
1453,충청북도,1563091.0,2012,2,1900372.0,36.999466,127.700783
1454,충청북도,1564283.0,2012,3,1879751.0,36.999466,127.700783
1455,충청북도,1565389.0,2012,4,1804075.0,36.999466,127.700783
1456,충청북도,1566183.0,2012,5,1689926.0,36.999466,127.700783
1457,충청북도,1566992.0,2012,6,1693624.0,36.999466,127.700783
1458,충청북도,1561493.0,2012,7,1731121.0,36.999466,127.700783
1459,충청북도,1562289.0,2012,8,1782368.0,36.999466,127.700783
1460,충청북도,1563323.0,2012,9,1701672.0,36.999466,127.700783
1461,충청북도,1564665.0,2012,10,1590133.0,36.999466,127.700783
1462,충청북도,1565188.0,2012,11,1757894.0,36.999466,127.700783
1463,충청북도,1565628.0,2012,12,1927043.0,36.999466,127.700783
1464,충청북도,1565670.0,2013,1,2030193.0,36.999466,127.700783
1465,충청북도,1565697.0,2013,2,1878491.0,36.999466,127.700783
1466,충청북도,1565972.0,2013,3,1831061.0,36.999466,127.700783
1467,충청북도,1566920.0,2013,4,1848760.0,36.999466,127.700783
1468,충청북도,1567548.0,2013,5,1689801.0,36.999466,127.700783
1469,충청북도,1568860.0,2013,6,1688244.0,36.999466,127.700783
1470,충청북도,1569348.0,2013,7,1770742.0,36.999466,127.700783
1471,충청북도,1569731.0,2013,8,1809584.0,36.999466,127.700783
1472,충청북도,1570486.0,2013,9,1702850.0,36.999466,127.700783
1473,충청북도,1571704.0,2013,10,1778198.0,36.999466,127.700783
1474,충청북도,1572158.0,2013,11,1680157.0,36.999466,127.700783
1475,충청북도,1572732.0,2013,12,1956964.0,36.999466,127.700783
1476,충청북도,1572779.0,2014,1,2000165.0,36.999466,127.700783
1477,충청북도,1572923.0,2014,2,1900973.0,36.999466,127.700783
1478,충청북도,1572914.0,2014,3,1921157.0,36.999466,127.700783
1479,충청북도,1574548.0,2014,4,1842677.0,36.999466,127.700783
1480,충청북도,1575073.0,2014,5,1751911.0,36.999466,127.700783
1481,충청북도,1576066.0,2014,6,1745149.0,36.999466,127.700783
1482,충청북도,1576819.0,2014,7,1848656.0,36.999466,127.700783
1483,충청북도,1577549.0,2014,8,1815753.0,36.999466,127.700783
1484,충청북도,1578401.0,2014,9,1720379.0,36.999466,127.700783
1485,충청북도,1578934.0,2014,10,1762169.0,36.999466,127.700783
1486,충청북도,1579037.0,2014,11,1848269.0,36.999466,127.700783
1487,충청북도,1578933.0,2014,12,2022002.0,36.999466,127.700783
1488,충청북도,1578531.0,2015,1,2116715.0,36.999466,127.700783
1489,충청북도,1578253.0,2015,2,1952327.0,36.999466,127.700783
1490,충청북도,1578748.0,2015,3,1965128.0,36.999466,127.700783
1491,충청북도,1579291.0,2015,4,1924405.0,36.999466,127.700783
1492,충청북도,1580042.0,2015,5,1799404.0,36.999466,127.700783
1493,충청북도,1582181.0,2015,6,1824828.0,36.999466,127.700783
1494,충청북도,1581840.0,2015,7,1886596.0,36.999466,127.700783
1495,충청북도,1581792.0,2015,8,1905285.0,36.999466,127.700783
1496,충청북도,1582080.0,2015,9,1833996.0,36.999466,127.700783
1497,충청북도,1582656.0,2015,10,1803187.0,36.999466,127.700783
1498,충청북도,1583053.0,2015,11,1903811.0,36.999466,127.700783
1499,충청북도,1583952.0,2015,12,2033351.0,36.999466,127.700783
1500,충청북도,1583982.0,2016,1,2124764.0,36.999466,127.700783
1501,충청북도,1583781.0,2016,2,2105112.0,36.999466,127.700783
1502,충청북도,1584325.0,2016,3,1979334.0,36.999466,127.700783
1503,충청북도,1585312.0,2016,4,2033076.0,36.999466,127.700783
1504,충청북도,1586414.0,2016,5,1867194.0,36.999466,127.700783
1505,충청북도,1586943.0,2016,6,1902687.0,36.999466,127.700783
1506,충청북도,1587539.0,2016,7,1973528.0,36.999466,127.700783
1507,충청북도,1588025.0,2016,8,2055605.0,36.999466,127.700783
1508,충청북도,1588548.0,2016,9,1928928.0,36.999466,127.700783
1509,충청북도,1589268.0,2016,10,1866583.0,36.999466,127.700783
1510,충청북도,1590537.0,2016,11,2008353.0,36.999466,127.700783
1511,충청북도,1591625.0,2016,12,2163701.0,36.999466,127.700783
1512,충청북도,1591674.0,2017,1,2209997.0,36.999466,127.700783
1513,충청북도,1592001.0,2017,2,2166244.0,36.999466,127.700783
1514,충청북도,1591697.0,2017,3,2138945.0,36.999466,127.700783
1515,충청북도,1592492.0,2017,4,2027116.0,36.999466,127.700783
1516,충청북도,1592573.0,2017,5,1923713.0,36.999466,127.700783
1517,충청북도,1592634.0,2017,6,1937770.0,36.999466,127.700783
1518,충청북도,1592817.0,2017,7,2078381.0,36.999466,127.700783
1519,충청북도,1593022.0,2017,8,2096900.0,36.999466,127.700783
1520,충청북도,1593313.0,2017,9,2025762.0,36.999466,127.700783
1521,충청북도,1593577.0,2017,10,1862331.0,36.999466,127.700783
1522,충청북도,1594005.0,2017,11,2086963.0,36.999466,127.700783
1523,충청북도,1594432.0,2017,12,2289258.0,36.999466,127.700783
1524,충청북도,1593903.0,2018,1,2365631.0,36.999466,127.700783
1525,충청북도,1594066.0,2018,2,2282183.0,36.999466,127.700783
1526,충청북도,1594708.0,2018,3,2182346.0,36.999466,127.700783
1527,충청북도,1595164.0,2018,4,2090819.0,36.999466,127.700783
1528,충청북도,1595822.0,2018,5,2042345.0,36.999466,127.700783
1529,충청북도,1595772.0,2018,6,2058719.0,36.999466,127.700783
1530,충청북도,1596161.0,2018,7,2179169.0,36.999466,127.700783
1531,충청북도,1596324.0,2018,8,2351465.0,36.999466,127.700783
1532,충청북도,1596734.0,2018,9,2114050.0,36.999466,127.700783
1533,충청북도,1597709.0,2018,10,2046337.0,36.999466,127.700783
1534,충청북도,1598184.0,2018,11,2193060.0,36.999466,127.700783
1535,충청북도,1599252.0,2018,12,2333640.0,36.999466,127.700783
1536,충청북도,1599155.0,2019,1,2464536.0,36.999466,127.700783
1537,충청북도,1598868.0,2019,2,2238691.0,36.999466,127.700783
1538,충청북도,1598775.0,2019,3,2246393.0,36.999466,127.700783
1539,충청북도,1599488.0,2019,4,2224874.0,36.999466,127.700783
1540,충청북도,1599854.0,2019,5,2125680.0,36.999466,127.700783
1541,충청북도,1599650.0,2019,6,2097133.0,36.999466,127.700783
1542,충청북도,1599368.0,2019,7,2215303.0,36.999466,127.700783
1543,충청북도,1599402.0,2019,8,2320540.0,36.999466,127.700783
1544,충청북도,1599339.0,2019,9,2162975.0,36.999466,127.700783
1545,충청북도,1599499.0,2019,10,2110201.0,36.999466,127.700783
1546,충청북도,1599651.0,2019,11,2170273.0,36.999466,127.700783
1547,충청북도,1600007.0,2019,12,2355705.0,36.999466,127.700783
1548,충청북도,1599391.0,2020,1,2401135.0,36.999466,127.700783
1549,충청북도,1598599.0,2020,2,2304328.0,36.999466,127.700783
1550,충청북도,1597639.0,2020,3,2291113.0,36.999466,127.700783
1551,충청북도,1596613.0,2020,4,2155659.0,36.999466,127.700783
1552,충청북도,1596710.0,2020,5,2075063.0,36.999466,127.700783
1553,충청북도,1597593.0,2020,6,2113611.0,36.999466,127.700783
1554,충청북도,1597936.0,2020,7,2213059.0,36.999466,127.700783
1555,충청북도,1598162.0,2020,8,2256294.0,36.999466,127.700783
1556,충청북도,1598536.0,2020,9,2307863.0,36.999466,127.700783
1557,충청북도,1599102.0,2020,10,2090628.0,36.999466,127.700783
1558,충청북도,1599680.0,2020,11,2259110.0,36.999466,127.700783
1559,충청북도,1600837.0,2020,12,2434030.0,36.999466,127.700783
1560,충청북도,1599658.0,2021,1,2596409.0,36.999466,127.700783
1561,충청북도,1599122.0,2021,2,2373601.0,36.999466,127.700783
1562,충청북도,1595714.0,2021,3,2344911.0,36.999466,127.700783
1563,충청북도,1596303.0,2021,4,2274004.0,36.999466,127.700783
1564,충청북도,1596955.0,2021,5,2232679.0,36.999466,127.700783
1565,충청북도,1597503.0,2021,6,2283540.0,36.999466,127.700783
1566,충청북도,1597501.0,2021,7,2404437.0,36.999466,127.700783
1567,충청북도,1597179.0,2021,8,2507863.0,36.999466,127.700783
1568,충청북도,1596765.0,2021,9,2310912.0,36.999466,127.700783
1569,충청북도,1596948.0,2021,10,2232923.0,36.999466,127.700783
1570,충청북도,1597019.0,2021,11,2333918.0,36.999466,127.700783
1571,충청북도,1597427.0,2021,12,2506864.0,36.999466,127.700783
1572,충청북도,1597097.0,2022,1,,,
1573,충청북도,1597022.0,2022,2,,,
1574,충청북도,1597484.0,2022,3,,,
1575,충청북도,1597284.0,2022,4,,,
1576,충청북도,1597033.0,2022,5,,,
1577,충청북도,1597118.0,2022,6,,,
1578,충청북도,1597163.0,2022,7,,,
1579,충청북도,1596886.0,2022,8,,,
1580,충청북도,1595624.0,2022,9,,,
1581,충청북도,1595578.0,2022,10,,,
1582,충청북도,1595284.0,2022,11,,,
1583,충청북도,1595058.0,2022,12,,,
1584,충청남도,2076239.0,2011,1,3898086.0,36.717428,126.801751
1585,충청남도,2077703.0,2011,2,3586953.0,36.717428,126.801751
1586,충청남도,2081390.0,2011,3,3649257.0,36.717428,126.801751
1587,충청남도,2083893.0,2011,4,3521544.0,36.717428,126.801751
1588,충청남도,2086490.0,2011,5,3457266.0,36.717428,126.801751
1589,충청남도,2088281.0,2011,6,3437236.0,36.717428,126.801751
1590,충청남도,2090270.0,2011,7,3500491.0,36.717428,126.801751
1591,충청남도,2092262.0,2011,8,3537705.0,36.717428,126.801751
1592,충청남도,2094358.0,2011,9,3429691.0,36.717428,126.801751
1593,충청남도,2096445.0,2011,10,3376382.0,36.717428,126.801751
1594,충청남도,2098469.0,2011,11,3534510.0,36.717428,126.801751
1595,충청남도,2101284.0,2011,12,3720993.0,36.717428,126.801751
1596,충청남도,2103129.0,2012,1,3954327.0,36.717428,126.801751
1597,충청남도,2106223.0,2012,2,3877003.0,36.717428,126.801751
1598,충청남도,2108537.0,2012,3,3944672.0,36.717428,126.801751
1599,충청남도,2110896.0,2012,4,3759126.0,36.717428,126.801751
1600,충청남도,2112849.0,2012,5,3633802.0,36.717428,126.801751
1601,충청남도,2114599.0,2012,6,3566114.0,36.717428,126.801751
1602,충청남도,2021776.0,2012,7,3654677.0,36.717428,126.801751
1603,충청남도,2022434.0,2012,8,3706104.0,36.717428,126.801751
1604,충청남도,2023534.0,2012,9,3577592.0,36.717428,126.801751
1605,충청남도,2025274.0,2012,10,3332487.0,36.717428,126.801751
1606,충청남도,2026849.0,2012,11,3611584.0,36.717428,126.801751
1607,충청남도,2028777.0,2012,12,3874931.0,36.717428,126.801751
1608,충청남도,2029769.0,2013,1,4111575.0,36.717428,126.801751
1609,충청남도,2031839.0,2013,2,3622246.0,36.717428,126.801751
1610,충청남도,2033019.0,2013,3,3808302.0,36.717428,126.801751
1611,충청남도,2034946.0,2013,4,3708208.0,36.717428,126.801751
1612,충청남도,2036661.0,2013,5,3659904.0,36.717428,126.801751
1613,충청남도,2038322.0,2013,6,3581215.0,36.717428,126.801751
1614,충청남도,2039668.0,2013,7,3708962.0,36.717428,126.801751
1615,충청남도,2041263.0,2013,8,3766974.0,36.717428,126.801751
1616,충청남도,2043056.0,2013,9,3671812.0,36.717428,126.801751
1617,충청남도,2045203.0,2013,10,3776212.0,36.717428,126.801751
1618,충청남도,2046550.0,2013,11,3940691.0,36.717428,126.801751
1619,충청남도,2047631.0,2013,12,4110710.0,36.717428,126.801751
1620,충청남도,2048438.0,2014,1,4240903.0,36.717428,126.801751
1621,충청남도,2049750.0,2014,2,3924659.0,36.717428,126.801751
1622,충청남도,2051940.0,2014,3,4085945.0,36.717428,126.801751
1623,충청남도,2053837.0,2014,4,3889221.0,36.717428,126.801751
1624,충청남도,2056156.0,2014,5,3820255.0,36.717428,126.801751
1625,충청남도,2057178.0,2014,6,3809582.0,36.717428,126.801751
1626,충청남도,2058114.0,2014,7,3920746.0,36.717428,126.801751
1627,충청남도,2058652.0,2014,8,3891818.0,36.717428,126.801751
1628,충청남도,2059085.0,2014,9,3745396.0,36.717428,126.801751
1629,충청남도,2059871.0,2014,10,3818065.0,36.717428,126.801751
1630,충청남도,2060971.0,2014,11,3982861.0,36.717428,126.801751
1631,충청남도,2062273.0,2014,12,4165510.0,36.717428,126.801751
1632,충청남도,2063050.0,2015,1,4327257.0,36.717428,126.801751
1633,충청남도,2062924.0,2015,2,3927672.0,36.717428,126.801751
1634,충청남도,2064229.0,2015,3,4025780.0,36.717428,126.801751
1635,충청남도,2065609.0,2015,4,3879019.0,36.717428,126.801751
1636,충청남도,2067096.0,2015,5,3725601.0,36.717428,126.801751
1637,충청남도,2068444.0,2015,6,3813925.0,36.717428,126.801751
1638,충청남도,2069109.0,2015,7,3956742.0,36.717428,126.801751
1639,충청남도,2071333.0,2015,8,3976573.0,36.717428,126.801751
1640,충청남도,2072314.0,2015,9,3805968.0,36.717428,126.801751
1641,충청남도,2073340.0,2015,10,3779524.0,36.717428,126.801751
1642,충청남도,2074956.0,2015,11,3964026.0,36.717428,126.801751
1643,충청남도,2077649.0,2015,12,4103973.0,36.717428,126.801751
1644,충청남도,2078572.0,2016,1,4278712.0,36.717428,126.801751
1645,충청남도,2080030.0,2016,2,4101465.0,36.717428,126.801751
1646,충청남도,2081092.0,2016,3,4090460.0,36.717428,126.801751
1647,충청남도,2082319.0,2016,4,3938652.0,36.717428,126.801751
1648,충청남도,2084034.0,2016,5,3822073.0,36.717428,126.801751
1649,충청남도,2085844.0,2016,6,3789423.0,36.717428,126.801751
1650,충청남도,2086737.0,2016,7,4019425.0,36.717428,126.801751
1651,충청남도,2088268.0,2016,8,4182948.0,36.717428,126.801751
1652,충청남도,2089831.0,2016,9,3924897.0,36.717428,126.801751
1653,충청남도,2091626.0,2016,10,3903213.0,36.717428,126.801751
