,연도,시도,시군구,계약종별,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월
1154,2015,서울특별시,종로구,합계,164453148,152632325,136584776,130928045,124357703,142013631,157544943,171423942,153714905,126213149,126118588,144108551
1155,2015,서울특별시,중구,합계,228467884,208414225,194308885,186918814,185630406,211672876,234298792,247464429,224694254,185486196,179142687,203250832
1156,2015,서울특별시,용산구,합계,126867885,119682879,105197071,102692593,96791030,109505028,121051066,138391576,123121509,99681290,99954890,111291815
1157,2015,서울특별시,성동구,합계,176292811,166651493,150334360,149699718,140749406,151122073,161869563,177462636,164774041,141129816,143618252,156299125
1158,2015,서울특별시,동대문구,합계,136735891,123862624,112754439,110794027,102241730,111410493,121862376,139506297,126306763,104095303,105835231,118096633
1159,2015,서울특별시,성북구,합계,138300971,131605801,115850855,114233792,104806026,113674864,120105048,136620382,124921244,104961093,108910800,120919707
1160,2015,서울특별시,도봉구,합계,85795787,82463505,70780230,71442954,65219069,69889413,74376614,84815267,76605077,65211979,68283445,74626171
1161,2015,서울특별시,은평구,합계,122515111,118523113,102723419,103640226,95741186,101467901,109766556,125823789,114951633,97515374,99799335,108249122
1162,2015,서울특별시,서대문구,합계,112671969,104287302,95439885,92116448,87867058,96716050,104976757,117989346,105223659,89600412,90752895,101487726
1163,2015,서울특별시,마포구,합계,182768569,170952447,156243554,151348231,146065168,159803958,175922927,197239483,175516959,150406846,150199726,165226477
1164,2015,서울특별시,강서구,합계,189466857,180502349,158589849,157274399,146926306,156534047,170489032,194605355,176375368,149351903,152969362,168205613
1165,2015,서울특별시,구로구,합계,181183317,169927908,151703916,146083487,138253440,151089366,154189910,176827611,157174897,138966033,142018310,160735495
1166,2015,서울특별시,영등포구,합계,237472766,218825651,204250311,196955619,192271258,214941701,239391771,259608856,230696476,194686493,189128352,211804134
1167,2015,서울특별시,동작구,합계,117459160,111413495,98252102,97592671,91699142,99406960,107864080,124295599,111180825,93333221,94480492,103402235
1168,2015,서울특별시,관악구,합계,157871894,152054373,130309674,130838376,119538151,126512854,137947545,161648107,146827235,121882959,124456906,136001436
1169,2015,서울특별시,강남구,합계,447969825,416343967,370912824,347789112,328075592,369404491,416361513,464214861,407082697,334499707,338031343,388646187
1170,2015,서울특별시,강동구,합계,142496884,134881784,119199254,116472464,109769014,119244860,130054974,147101850,129807148,110765190,112687581,123765324
1171,2015,서울특별시,송파구,합계,235267619,222607442,201147197,199643163,196354048,204253615,224310031,253775844,224108721,196601115,190394625,217115498
1172,2015,서울특별시,중랑구,합계,105011446,100918511,86819958,86184955,79235738,84426238,90974271,105818743,94721908,79765999,82304206,90171651
1173,2015,서울특별시,노원구,합계,144161787,136563497,119619061,118532981,109391671,117247767,126043659,143320731,128164806,110261609,114226067,125701906
1174,2015,서울특별시,서초구,합계,322365740,304609128,268733482,264267705,251430135,280350988,313362975,350880147,311157002,258488012,257271989,283046377
1175,2015,서울특별시,양천구,합계,140272032,134066597,120513935,121660043,113646467,119062880,130614283,149810486,139546116,119729379,117570951,125193093
1176,2015,서울특별시,광진구,합계,147442844,139940725,122914901,121741278,117033273,129814266,142901499,164877165,145227636,119022633,119840581,131133590
1177,2015,서울특별시,강북구,합계,86975488,82897424,71605786,71392984,65194261,69388184,74037549,85949817,78469220,66170495,68312374,74942180
1178,2015,서울특별시,금천구,합계,150828894,138937428,128136545,121826543,115961266,128416088,141853877,152387833,136280225,117179361,119466918,135300793
1179,2015,부산광역시,중구,합계,41016008,38550738,34575141,33121102,30704605,31890722,34160676,41606769,37571442,31469287,30129041,32365779
1180,2015,부산광역시,서구,합계,53474472,48892068,47228040,46669418,41918147,45199570,46859979,53749032,48638737,45474254,44295600,50319800
1181,2015,부산광역시,동구,합계,49905526,47245459,42704947,41540179,38046953,39219263,40655904,46795003,43467975,37400898,38391616,42610531
1182,2015,부산광역시,영도구,합계,44133910,42426947,38403052,39269570,34945685,35395469,36629993,40948600,38185721,35076457,36948525,41070463
1183,2015,부산광역시,부산진구,합계,156601848,149006030,134751539,132635941,124207025,128499948,133466668,158228738,140378147,123113057,125238071,135046192
1184,2015,부산광역시,동래구,합계,89378950,86055736,75583807,73572586,66826600,68530975,70360188,86495868,75484298,65876757,69090248,75083609
1185,2015,부산광역시,남구,합계,125251287,118637140,114190418,112775077,107644638,108952317,111791047,126108020,116302990,108093179,108014888,113683191
1186,2015,부산광역시,북구,합계,83016186,80532557,71065241,72245645,66377687,68894990,70351134,84675961,73891119,65976608,69531129,72552921
1187,2015,부산광역시,해운대구,합계,166063081,155310307,145288854,144027301,139853027,143126564,151214819,176771343,155392064,139324764,140575911,149412001
1188,2015,부산광역시,사하구,합계,242763567,216482093,226055133,240390302,227466115,229197028,236205263,248089566,242863805,233102165,233809996,231985104
1189,2015,부산광역시,금정구,합계,103430226,99225731,88505744,88705747,80414851,81957200,83856710,97860808,87900826,78732819,82888617,90362160
1190,2015,부산광역시,강서구,합계,306913959,272890904,285911665,290709720,271221352,271322199,290557413,278188514,270635945,266943149,273355838,286608731
1191,2015,부산광역시,연제구,합계,72267130,69718923,62188458,61436325,56670477,58728989,60410540,73254652,63566358,55405558,57399371,62324321
1192,2015,부산광역시,수영구,합계,54737609,53244775,46518506,46206337,41980349,42704391,43830528,55329602,49080149,42128997,43406943,46689239
1193,2015,부산광역시,사상구,합계,174433867,167081495,152833180,157063798,140170367,146705675,148479198,154011043,149506314,133756110,144891991,156010123
1194,2015,부산광역시,기장군,합계,99303546,91514828,90141000,90921087,86013627,78731888,80888353,80435619,95891970,86542344,86139366,92373171
1195,2015,대구광역시,중구,합계,69200987,64350551,57810568,53464951,52825798,57724332,61341066,72917471,59580926,50169107,50656150,58355950
1196,2015,대구광역시,동구,합계,127671834,122482148,107007753,105719115,95627515,99415713,101013167,122110567,106005219,93558066,101200816,112633644
1197,2015,대구광역시,서구,합계,101663774,97375497,87608784,91993274,82968377,85949119,88500419,97047213,90537416,79334299,82975828,88978502
1198,2015,대구광역시,남구,합계,60623835,57761125,50766046,48825740,42957467,44566359,44765415,56013341,47781654,41171944,44553554,50454966
1199,2015,대구광역시,북구,합계,222427576,214029676,188484026,192670801,174353059,183769771,186906755,209972395,188203914,165678832,178074412,195895430
1200,2015,대구광역시,수성구,합계,152191325,145412487,128008444,125905853,116558840,122336224,125940696,154067300,130141468,114912516,120603520,132544278
1201,2015,대구광역시,달서구,합계,383257652,365853547,334390312,344568259,317765533,336924786,337706733,358063663,340019730,308431336,326072891,344221135
1202,2015,대구광역시,달성군,합계,300347934,277523327,278983079,280884630,266022157,272355647,277985038,264192971,264058047,266646128,275717485,288609263
1203,2015,인천광역시,중구,합계,163967049,149379067,147159994,142345181,141498772,149777630,159823010,172502017,160756836,149750560,149183733,162193595
1204,2015,인천광역시,동구,합계,353264944,248859344,365289535,345973835,357528320,345453989,309718985,326444689,310302497,342917846,344887522,330268210
1205,2015,인천광역시,남구,합계,201785089,185605823,179908984,185901383,158826023,166762699,177001090,190180022,180333715,163755981,166944044,182135643
1206,2015,인천광역시,서구,합계,465257402,435154764,416005132,411715180,384423775,395466299,415743118,422170021,411547087,397914495,407664955,448483947
1207,2015,인천광역시,남동구,합계,377552910,359125750,325305584,326297845,293057953,313967033,333909472,341804992,335014928,296236859,312535823,346403553
1208,2015,인천광역시,부평구,합계,231178942,214215171,200111218,194395309,178343834,189570015,202084117,215885739,202621433,177741476,184440465,204541617
1209,2015,인천광역시,계양구,합계,123937343,117655010,105501559,102227088,94885568,99253787,99800407,159582920,73361473,95410657,99445192,110597280
1210,2015,인천광역시,연수구,합계,172865939,160205751,153515955,143952841,138331948,151023003,162330711,180847120,159966848,144254846,149207178,165878804
1211,2015,인천광역시,강화군,합계,61337376,56386669,48759080,43520740,35458992,31327174,30928642,36378996,35397021,32809601,47237378,55219568
1212,2015,인천광역시,옹진군,합계,19837393,17775553,18211539,16951845,14395822,14332189,11929766,14597149,13571679,18898808,18433265,17754738
1213,2015,광주광역시,동구,합계,59209991,56268827,50006845,47726462,43578182,45326890,48770486,56662548,49971362,43447362,44291690,49960862
1214,2015,광주광역시,서구,합계,146338788,139861818,126978383,125464069,116671639,122543727,131140836,145516435,132847565,116774406,119735622,129334791
1215,2015,광주광역시,북구,합계,203231937,192281324,180076604,177208662,165743451,173956475,183934103,205855093,183584900,165508877,170856002,184976091
1216,2015,광주광역시,광산구,합계,301754322,287996531,274108637,278003890,254079472,252569910,297436202,284091415,276288531,263390373,272656503,285603008
1217,2015,광주광역시,남구,합계,66131988,64814902,55809634,54281370,48329130,50798421,53230058,62434388,54043194,48213515,53118667,59044959
1218,2015,대전광역시,동구,합계,93360458,89609625,75951208,73820967,64167213,65676053,66919011,79660654,71115149,61901048,67882841,77367766
1219,2015,대전광역시,중구,합계,99174834,94798183,80613753,77943632,69335893,73866810,78010331,91325521,78382781,68882146,74959103,85177258
1220,2015,대전광역시,서구,합계,177443507,170195241,147426351,145424136,131989589,137390283,145337125,171106717,155116495,129717642,134413040,149208849
1221,2015,대전광역시,대덕구,합계,251591502,226236782,233428958,233066704,224421042,234889873,235199601,244958428,231085004,222432153,221454302,231515067
1222,2015,대전광역시,유성구,합계,253947059,234885380,223694489,216281422,208329124,223664606,234981754,264335070,233549813,208252421,205459143,230406311
1223,2015,울산광역시,북구,합계,219548752,194811214,207315649,202986217,188150923,202692402,208033401,198927085,187738411,199939906,196332850,215310299
1224,2015,울산광역시,동구,합계,162543984,139364021,150138485,149620057,142062948,149450734,163164838,150652043,149315194,143352561,144676431,152027177
1225,2015,울산광역시,중구,합계,65562281,63492442,55707385,56117869,51407304,52408972,53708971,67576856,58679040,50678498,53411020,58130254
1226,2015,울산광역시,남구,합계,1272672099,1157624579,1182666085,1223070104,1269833894,1237743546,1312713984,1345347214,1282868939,1189636381,1180097389,1276467748
1227,2015,울산광역시,울주군,합계,905248592,818894498,869100858,879096374,871740729,848564198,874286164,846887098,853352451,884425503,866722082,932042772
1228,2015,경기도,의정부시,합계,157904244,145607573,127976832,123305715,113260107,121139516,129477816,143731762,130329893,113339742,120868274,136866634
1229,2015,경기도,광명시,합계,111125929,103708337,95365040,93866309,88754351,91041480,97236298,106156675,96598150,88976550,95520105,104929476
1230,2015,경기도,평택시,합계,666564581,604056308,627202000,598410320,567475950,572211661,595843371,599000735,579749172,558355378,573105415,626640485
1231,2015,경기도,동두천시,합계,69841051,63879824,54332337,55672987,47947769,49969439,52165759,56966092,55413471,47703190,51569882,56320066
1232,2015,경기도,안산시,합계,753907667,695885670,691589664,677864272,638148537,662651842,702950612,723961195,690792845,653653900,656106917,698755662
1233,2015,경기도,과천시,합계,36841218,34241156,31744840,30611266,29651671,31224507,34522263,38295507,33450579,29149343,30244143,33571230
1234,2015,경기도,구리시,합계,72218686,67467409,59480794,57902046,54127307,57483722,62244334,70521994,62813189,54037525,56094538,63159481
