,년월,연도,월,시도,사용량,위도,경도
2178,2016_2,2016,2,충청남도,4101465,36.717428,126.801751
2179,2017_2,2017,2,충청남도,4225252,36.717428,126.801751
2180,2018_2,2018,2,충청남도,4387240,36.717428,126.801751
2181,2019_2,2019,2,충청남도,4297030,36.717428,126.801751
2182,2020_2,2020,2,충청남도,4377240,36.717428,126.801751
2183,2021_2,2021,2,충청남도,4039445,36.717428,126.801751
2184,2010_3,2010,3,충청남도,3236855,36.717428,126.801751
2185,2011_3,2011,3,충청남도,3649257,36.717428,126.801751
2186,2012_3,2012,3,충청남도,3944672,36.717428,126.801751
2187,2013_3,2013,3,충청남도,3808302,36.717428,126.801751
2188,2014_3,2014,3,충청남도,4085945,36.717428,126.801751
2189,2015_3,2015,3,충청남도,4025780,36.717428,126.801751
2190,2016_3,2016,3,충청남도,4090460,36.717428,126.801751
2191,2017_3,2017,3,충청남도,4277074,36.717428,126.801751
2192,2018_3,2018,3,충청남도,4370209,36.717428,126.801751
2193,2019_3,2019,3,충청남도,4414219,36.717428,126.801751
2194,2020_3,2020,3,충청남도,4415486,36.717428,126.801751
2195,2021_3,2021,3,충청남도,4077387,36.717428,126.801751
2196,2010_4,2010,4,충청남도,3198820,36.717428,126.801751
2197,2011_4,2011,4,충청남도,3521544,36.717428,126.801751
2198,2012_4,2012,4,충청남도,3759126,36.717428,126.801751
2199,2013_4,2013,4,충청남도,3708208,36.717428,126.801751
2200,2014_4,2014,4,충청남도,3889221,36.717428,126.801751
2201,2015_4,2015,4,충청남도,3879019,36.717428,126.801751
2202,2016_4,2016,4,충청남도,3938652,36.717428,126.801751
2203,2017_4,2017,4,충청남도,4069578,36.717428,126.801751
2204,2018_4,2018,4,충청남도,4158538,36.717428,126.801751
2205,2019_4,2019,4,충청남도,4272633,36.717428,126.801751
2206,2020_4,2020,4,충청남도,4072519,36.717428,126.801751
2207,2021_4,2021,4,충청남도,3876573,36.717428,126.801751
2208,2010_5,2010,5,충청남도,3068283,36.717428,126.801751
2209,2011_5,2011,5,충청남도,3457266,36.717428,126.801751
2210,2012_5,2012,5,충청남도,3633802,36.717428,126.801751
2211,2013_5,2013,5,충청남도,3659904,36.717428,126.801751
2212,2014_5,2014,5,충청남도,3820255,36.717428,126.801751
2213,2015_5,2015,5,충청남도,3725601,36.717428,126.801751
2214,2016_5,2016,5,충청남도,3822073,36.717428,126.801751
2215,2017_5,2017,5,충청남도,3974477,36.717428,126.801751
2216,2018_5,2018,5,충청남도,4128141,36.717428,126.801751
2217,2019_5,2019,5,충청남도,4294717,36.717428,126.801751
2218,2020_5,2020,5,충청남도,3920034,36.717428,126.801751
2219,2021_5,2021,5,충청남도,3877528,36.717428,126.801751
2220,2010_6,2010,6,충청남도,3038587,36.717428,126.801751
2221,2011_6,2011,6,충청남도,3437236,36.717428,126.801751
2222,2012_6,2012,6,충청남도,3566114,36.717428,126.801751
2223,2013_6,2013,6,충청남도,3581215,36.717428,126.801751
2224,2014_6,2014,6,충청남도,3809582,36.717428,126.801751
2225,2015_6,2015,6,충청남도,3813925,36.717428,126.801751
2226,2016_6,2016,6,충청남도,3789423,36.717428,126.801751
2227,2017_6,2017,6,충청남도,4000824,36.717428,126.801751
2228,2018_6,2018,6,충청남도,4102184,36.717428,126.801751
2229,2019_6,2019,6,충청남도,4253487,36.717428,126.801751
2230,2020_6,2020,6,충청남도,4049676,36.717428,126.801751
2231,2021_6,2021,6,충청남도,3770865,36.717428,126.801751
2232,2010_7,2010,7,충청남도,3170594,36.717428,126.801751
2233,2011_7,2011,7,충청남도,3500491,36.717428,126.801751
2234,2012_7,2012,7,충청남도,3654677,36.717428,126.801751
2235,2013_7,2013,7,충청남도,3708962,36.717428,126.801751
2236,2014_7,2014,7,충청남도,3920746,36.717428,126.801751
2237,2015_7,2015,7,충청남도,3956742,36.717428,126.801751
2238,2016_7,2016,7,충청남도,4019425,36.717428,126.801751
2239,2017_7,2017,7,충청남도,4240321,36.717428,126.801751
2240,2018_7,2018,7,충청남도,4342391,36.717428,126.801751
2241,2019_7,2019,7,충청남도,4475404,36.717428,126.801751
2242,2020_7,2020,7,충청남도,4245607,36.717428,126.801751
2243,2021_7,2021,7,충청남도,4137216,36.717428,126.801751
2244,2010_8,2010,8,충청남도,3206697,36.717428,126.801751
2245,2011_8,2011,8,충청남도,3537705,36.717428,126.801751
2246,2012_8,2012,8,충청남도,3706104,36.717428,126.801751
2247,2013_8,2013,8,충청남도,3766974,36.717428,126.801751
2248,2014_8,2014,8,충청남도,3891818,36.717428,126.801751
2249,2015_8,2015,8,충청남도,3976573,36.717428,126.801751
2250,2016_8,2016,8,충청남도,4182948,36.717428,126.801751
2251,2017_8,2017,8,충청남도,4316874,36.717428,126.801751
2252,2018_8,2018,8,충청남도,4626019,36.717428,126.801751
2253,2019_8,2019,8,충청남도,4611353,36.717428,126.801751
2254,2020_8,2020,8,충청남도,4411688,36.717428,126.801751
2255,2021_8,2021,8,충청남도,4257399,36.717428,126.801751
2256,2010_9,2010,9,충청남도,3139467,36.717428,126.801751
2257,2011_9,2011,9,충청남도,3429691,36.717428,126.801751
2258,2012_9,2012,9,충청남도,3577592,36.717428,126.801751
2259,2013_9,2013,9,충청남도,3671812,36.717428,126.801751
2260,2014_9,2014,9,충청남도,3745396,36.717428,126.801751
2261,2015_9,2015,9,충청남도,3805968,36.717428,126.801751
2262,2016_9,2016,9,충청남도,3924897,36.717428,126.801751
2263,2017_9,2017,9,충청남도,4109028,36.717428,126.801751
2264,2018_9,2018,9,충청남도,4195755,36.717428,126.801751
2265,2019_9,2019,9,충청남도,4253081,36.717428,126.801751
2266,2020_9,2020,9,충청남도,4363187,36.717428,126.801751
2267,2021_9,2021,9,충청남도,3978322,36.717428,126.801751
2268,2010_10,2010,10,충청남도,3167916,36.717428,126.801751
2269,2011_10,2011,10,충청남도,3376382,36.717428,126.801751
2270,2012_10,2012,10,충청남도,3332487,36.717428,126.801751
2271,2013_10,2013,10,충청남도,3776212,36.717428,126.801751
2272,2014_10,2014,10,충청남도,3818065,36.717428,126.801751
2273,2015_10,2015,10,충청남도,3779524,36.717428,126.801751
2274,2016_10,2016,10,충청남도,3903213,36.717428,126.801751
2275,2017_10,2017,10,충청남도,3903713,36.717428,126.801751
2276,2018_10,2018,10,충청남도,4142499,36.717428,126.801751
2277,2019_10,2019,10,충청남도,4141846,36.717428,126.801751
2278,2020_10,2020,10,충청남도,3720147,36.717428,126.801751
2279,2021_10,2021,10,충청남도,3855222,36.717428,126.801751
2280,2010_11,2010,11,충청남도,3362576,36.717428,126.801751
2281,2011_11,2011,11,충청남도,3534510,36.717428,126.801751
2282,2012_11,2012,11,충청남도,3611584,36.717428,126.801751
2283,2013_11,2013,11,충청남도,3940691,36.717428,126.801751
2284,2014_11,2014,11,충청남도,3982861,36.717428,126.801751
2285,2015_11,2015,11,충청남도,3964026,36.717428,126.801751
2286,2016_11,2016,11,충청남도,4107340,36.717428,126.801751
2287,2017_11,2017,11,충청남도,4263162,36.717428,126.801751
2288,2018_11,2018,11,충청남도,4358066,36.717428,126.801751
2289,2019_11,2019,11,충청남도,4338290,36.717428,126.801751
2290,2020_11,2020,11,충청남도,4008747,36.717428,126.801751
2291,2021_11,2021,11,충청남도,4108694,36.717428,126.801751
2292,2010_12,2010,12,충청남도,3622961,36.717428,126.801751
2293,2011_12,2011,12,충청남도,3720993,36.717428,126.801751
2294,2012_12,2012,12,충청남도,3874931,36.717428,126.801751
2295,2013_12,2013,12,충청남도,4110710,36.717428,126.801751
2296,2014_12,2014,12,충청남도,4165510,36.717428,126.801751
2297,2015_12,2015,12,충청남도,4103973,36.717428,126.801751
2298,2016_12,2016,12,충청남도,4295324,36.717428,126.801751
2299,2017_12,2017,12,충청남도,4437239,36.717428,126.801751
2300,2018_12,2018,12,충청남도,4572670,36.717428,126.801751
2301,2019_12,2019,12,충청남도,4500697,36.717428,126.801751
2302,2020_12,2020,12,충청남도,4266597,36.717428,126.801751
2303,2021_12,2021,12,충청남도,4388778,36.717428,126.801751
2304,2010_1,2010,1,충청북도,1755905,36.999466,127.700783
2305,2011_1,2011,1,충청북도,1905758,36.999466,127.700783
2306,2012_1,2012,1,충청북도,1903933,36.999466,127.700783
2307,2013_1,2013,1,충청북도,2030193,36.999466,127.700783
2308,2014_1,2014,1,충청북도,2000165,36.999466,127.700783
2309,2015_1,2015,1,충청북도,2116715,36.999466,127.700783
2310,2016_1,2016,1,충청북도,2124764,36.999466,127.700783
2311,2017_1,2017,1,충청북도,2209997,36.999466,127.700783
2312,2018_1,2018,1,충청북도,2365631,36.999466,127.700783
2313,2019_1,2019,1,충청북도,2464536,36.999466,127.700783
2314,2020_1,2020,1,충청북도,2401135,36.999466,127.700783
2315,2021_1,2021,1,충청북도,2596409,36.999466,127.700783
2316,2010_2,2010,2,충청북도,1675101,36.999466,127.700783
2317,2011_2,2011,2,충청북도,1767686,36.999466,127.700783
2318,2012_2,2012,2,충청북도,1900372,36.999466,127.700783
2319,2013_2,2013,2,충청북도,1878491,36.999466,127.700783
2320,2014_2,2014,2,충청북도,1900973,36.999466,127.700783
2321,2015_2,2015,2,충청북도,1952327,36.999466,127.700783
2322,2016_2,2016,2,충청북도,2105112,36.999466,127.700783
2323,2017_2,2017,2,충청북도,2166244,36.999466,127.700783
2324,2018_2,2018,2,충청북도,2282183,36.999466,127.700783
2325,2019_2,2019,2,충청북도,2238691,36.999466,127.700783
2326,2020_2,2020,2,충청북도,2304328,36.999466,127.700783
2327,2021_2,2021,2,충청북도,2373601,36.999466,127.700783
2328,2010_3,2010,3,충청북도,1658672,36.999466,127.700783
2329,2011_3,2011,3,충청북도,1795514,36.999466,127.700783
2330,2012_3,2012,3,충청북도,1879751,36.999466,127.700783
2331,2013_3,2013,3,충청북도,1831061,36.999466,127.700783
2332,2014_3,2014,3,충청북도,1921157,36.999466,127.700783
2333,2015_3,2015,3,충청북도,1965128,36.999466,127.700783
2334,2016_3,2016,3,충청북도,1979334,36.999466,127.700783
2335,2017_3,2017,3,충청북도,2138945,36.999466,127.700783
2336,2018_3,2018,3,충청북도,2182346,36.999466,127.700783
2337,2019_3,2019,3,충청북도,2246393,36.999466,127.700783
2338,2020_3,2020,3,충청북도,2291113,36.999466,127.700783
2339,2021_3,2021,3,충청북도,2344911,36.999466,127.700783
2340,2010_4,2010,4,충청북도,1682392,36.999466,127.700783
2341,2011_4,2011,4,충청북도,1755631,36.999466,127.700783
2342,2012_4,2012,4,충청북도,1804075,36.999466,127.700783
2343,2013_4,2013,4,충청북도,1848760,36.999466,127.700783
2344,2014_4,2014,4,충청북도,1842677,36.999466,127.700783
2345,2015_4,2015,4,충청북도,1924405,36.999466,127.700783
2346,2016_4,2016,4,충청북도,2033076,36.999466,127.700783
2347,2017_4,2017,4,충청북도,2027116,36.999466,127.700783
2348,2018_4,2018,4,충청북도,2090819,36.999466,127.700783
2349,2019_4,2019,4,충청북도,2224874,36.999466,127.700783
2350,2020_4,2020,4,충청북도,2155659,36.999466,127.700783
2351,2021_4,2021,4,충청북도,2274004,36.999466,127.700783
2352,2010_5,2010,5,충청북도,1559121,36.999466,127.700783
2353,2011_5,2011,5,충청북도,1626675,36.999466,127.700783
2354,2012_5,2012,5,충청북도,1689926,36.999466,127.700783
2355,2013_5,2013,5,충청북도,1689801,36.999466,127.700783
2356,2014_5,2014,5,충청북도,1751911,36.999466,127.700783
2357,2015_5,2015,5,충청북도,1799404,36.999466,127.700783
2358,2016_5,2016,5,충청북도,1867194,36.999466,127.700783
2359,2017_5,2017,5,충청북도,1923713,36.999466,127.700783
2360,2018_5,2018,5,충청북도,2042345,36.999466,127.700783
2361,2019_5,2019,5,충청북도,2125680,36.999466,127.700783
2362,2020_5,2020,5,충청북도,2075063,36.999466,127.700783
2363,2021_5,2021,5,충청북도,2232679,36.999466,127.700783
2364,2010_6,2010,6,충청북도,1516139,36.999466,127.700783
2365,2011_6,2011,6,충청북도,1609118,36.999466,127.700783
2366,2012_6,2012,6,충청북도,1693624,36.999466,127.700783
2367,2013_6,2013,6,충청북도,1688244,36.999466,127.700783
2368,2014_6,2014,6,충청북도,1745149,36.999466,127.700783
2369,2015_6,2015,6,충청북도,1824828,36.999466,127.700783
2370,2016_6,2016,6,충청북도,1902687,36.999466,127.700783
2371,2017_6,2017,6,충청북도,1937770,36.999466,127.700783
2372,2018_6,2018,6,충청북도,2058719,36.999466,127.700783
2373,2019_6,2019,6,충청북도,2097133,36.999466,127.700783
2374,2020_6,2020,6,충청북도,2113611,36.999466,127.700783
2375,2021_6,2021,6,충청북도,2283540,36.999466,127.700783
2376,2010_7,2010,7,충청북도,1551504,36.999466,127.700783
2377,2011_7,2011,7,충청북도,1633233,36.999466,127.700783
2378,2012_7,2012,7,충청북도,1731121,36.999466,127.700783
2379,2013_7,2013,7,충청북도,1770742,36.999466,127.700783
2380,2014_7,2014,7,충청북도,1848656,36.999466,127.700783
2381,2015_7,2015,7,충청북도,1886596,36.999466,127.700783
2382,2016_7,2016,7,충청북도,1973528,36.999466,127.700783
2383,2017_7,2017,7,충청북도,2078381,36.999466,127.700783
2384,2018_7,2018,7,충청북도,2179169,36.999466,127.700783
2385,2019_7,2019,7,충청북도,2215303,36.999466,127.700783
2386,2020_7,2020,7,충청북도,2213059,36.999466,127.700783
2387,2021_7,2021,7,충청북도,2404437,36.999466,127.700783
2388,2010_8,2010,8,충청북도,1591255,36.999466,127.700783
2389,2011_8,2011,8,충청북도,1660964,36.999466,127.700783
2390,2012_8,2012,8,충청북도,1782368,36.999466,127.700783
2391,2013_8,2013,8,충청북도,1809584,36.999466,127.700783
2392,2014_8,2014,8,충청북도,1815753,36.999466,127.700783
2393,2015_8,2015,8,충청북도,1905285,36.999466,127.700783
2394,2016_8,2016,8,충청북도,2055605,36.999466,127.700783
2395,2017_8,2017,8,충청북도,2096900,36.999466,127.700783
2396,2018_8,2018,8,충청북도,2351465,36.999466,127.700783
2397,2019_8,2019,8,충청북도,2320540,36.999466,127.700783
2398,2020_8,2020,8,충청북도,2256294,36.999466,127.700783
2399,2021_8,2021,8,충청북도,2507863,36.999466,127.700783
2400,2010_9,2010,9,충청북도,1524966,36.999466,127.700783
2401,2011_9,2011,9,충청북도,1593140,36.999466,127.700783
2402,2012_9,2012,9,충청북도,1701672,36.999466,127.700783
2403,2013_9,2013,9,충청북도,1702850,36.999466,127.700783
2404,2014_9,2014,9,충청북도,1720379,36.999466,127.700783
2405,2015_9,2015,9,충청북도,1833996,36.999466,127.700783
2406,2016_9,2016,9,충청북도,1928928,36.999466,127.700783
2407,2017_9,2017,9,충청북도,2025762,36.999466,127.700783
2408,2018_9,2018,9,충청북도,2114050,36.999466,127.700783
2409,2019_9,2019,9,충청북도,2162975,36.999466,127.700783
2410,2020_9,2020,9,충청북도,2307863,36.999466,127.700783
2411,2021_9,2021,9,충청북도,2310912,36.999466,127.700783
2412,2010_10,2010,10,충청북도,1503473,36.999466,127.700783
2413,2011_10,2011,10,충청북도,1618890,36.999466,127.700783
2414,2012_10,2012,10,충청북도,1590133,36.999466,127.700783
2415,2013_10,2013,10,충청북도,1778198,36.999466,127.700783
2416,2014_10,2014,10,충청북도,1762169,36.999466,127.700783
2417,2015_10,2015,10,충청북도,1803187,36.999466,127.700783
2418,2016_10,2016,10,충청북도,1866583,36.999466,127.700783
2419,2017_10,2017,10,충청북도,1862331,36.999466,127.700783
2420,2018_10,2018,10,충청북도,2046337,36.999466,127.700783
2421,2019_10,2019,10,충청북도,2110201,36.999466,127.700783
2422,2020_10,2020,10,충청북도,2090628,36.999466,127.700783
2423,2021_10,2021,10,충청북도,2232923,36.999466,127.700783
2424,2010_11,2010,11,충청북도,1641772,36.999466,127.700783
2425,2011_11,2011,11,충청북도,1680872,36.999466,127.700783
2426,2012_11,2012,11,충청북도,1757894,36.999466,127.700783
2427,2013_11,2013,11,충청북도,1680157,36.999466,127.700783
2428,2014_11,2014,11,충청북도,1848269,36.999466,127.700783
2429,2015_11,2015,11,충청북도,1903811,36.999466,127.700783
2430,2016_11,2016,11,충청북도,2008353,36.999466,127.700783
2431,2017_11,2017,11,충청북도,2086963,36.999466,127.700783
2432,2018_11,2018,11,충청북도,2193060,36.999466,127.700783
2433,2019_11,2019,11,충청북도,2170273,36.999466,127.700783
2434,2020_11,2020,11,충청북도,2259110,36.999466,127.700783
2435,2021_11,2021,11,충청북도,2333918,36.999466,127.700783
2436,2010_12,2010,12,충청북도,1784532,36.999466,127.700783
2437,2011_12,2011,12,충청북도,1805872,36.999466,127.700783
2438,2012_12,2012,12,충청북도,1927043,36.999466,127.700783
2439,2013_12,2013,12,충청북도,1956964,36.999466,127.700783
2440,2014_12,2014,12,충청북도,2022002,36.999466,127.700783
2441,2015_12,2015,12,충청북도,2033351,36.999466,127.700783
2442,2016_12,2016,12,충청북도,2163701,36.999466,127.700783
2443,2017_12,2017,12,충청북도,2289258,36.999466,127.700783
2444,2018_12,2018,12,충청북도,2333640,36.999466,127.700783
2445,2019_12,2019,12,충청북도,2355705,36.999466,127.700783
2446,2020_12,2020,12,충청북도,2434030,36.999466,127.700783
2447,2021_12,2021,12,충청북도,2506864,36.999466,127.700783
