,연월,시도,인구밀도,연도,월,위도,경도
900,2014.01,울산광역시,1090,2014,1,35.553064,129.254432
901,2014.02,울산광역시,1091,2014,2,35.553064,129.254432
902,2014.03,울산광역시,1091,2014,3,35.553064,129.254432
903,2014.04,울산광역시,1092,2014,4,35.553064,129.254432
904,2014.05,울산광역시,1093,2014,5,35.553064,129.254432
905,2014.06,울산광역시,1094,2014,6,35.553064,129.254432
906,2014.07,울산광역시,1094,2014,7,35.553064,129.254432
907,2014.08,울산광역시,1095,2014,8,35.553064,129.254432
908,2014.09,울산광역시,1096,2014,9,35.553064,129.254432
909,2014.1,울산광역시,1096,2014,10,35.553064,129.254432
910,2014.11,울산광역시,1099,2014,11,35.553064,129.254432
911,2014.12,울산광역시,1099,2014,12,35.553064,129.254432
912,2015.01,울산광역시,1100,2015,1,35.553064,129.254432
913,2015.02,울산광역시,1100,2015,2,35.553064,129.254432
914,2015.03,울산광역시,1101,2015,3,35.553064,129.254432
915,2015.04,울산광역시,1102,2015,4,35.553064,129.254432
916,2015.05,울산광역시,1102,2015,5,35.553064,129.254432
917,2015.06,울산광역시,1102,2015,6,35.553064,129.254432
918,2015.07,울산광역시,1102,2015,7,35.553064,129.254432
919,2015.08,울산광역시,1103,2015,8,35.553064,129.254432
920,2015.09,울산광역시,1103,2015,9,35.553064,129.254432
921,2015.1,울산광역시,1105,2015,10,35.553064,129.254432
922,2015.11,울산광역시,1106,2015,11,35.553064,129.254432
923,2015.12,울산광역시,1106,2015,12,35.553064,129.254432
924,2016.01,울산광역시,1106,2016,1,35.553064,129.254432
925,2016.02,울산광역시,1105,2016,2,35.553064,129.254432
926,2016.03,울산광역시,1105,2016,3,35.553064,129.254432
927,2016.04,울산광역시,1105,2016,4,35.553064,129.254432
928,2016.05,울산광역시,1105,2016,5,35.553064,129.254432
929,2016.06,울산광역시,1105,2016,6,35.553064,129.254432
930,2016.07,울산광역시,1105,2016,7,35.553064,129.254432
931,2016.08,울산광역시,1105,2016,8,35.553064,129.254432
932,2016.09,울산광역시,1105,2016,9,35.553064,129.254432
933,2016.1,울산광역시,1105,2016,10,35.553064,129.254432
934,2016.11,울산광역시,1105,2016,11,35.553064,129.254432
935,2016.12,울산광역시,1104,2016,12,35.553064,129.254432
936,2017.01,울산광역시,1104,2017,1,35.553064,129.254432
937,2017.02,울산광역시,1102,2017,2,35.553064,129.254432
938,2017.03,울산광역시,1101,2017,3,35.553064,129.254432
939,2017.04,울산광역시,1101,2017,4,35.553064,129.254432
940,2017.05,울산광역시,1100,2017,5,35.553064,129.254432
941,2017.06,울산광역시,1100,2017,6,35.553064,129.254432
942,2017.07,울산광역시,1099,2017,7,35.553064,129.254432
943,2017.08,울산광역시,1098,2017,8,35.553064,129.254432
944,2017.09,울산광역시,1098,2017,9,35.553064,129.254432
945,2017.1,울산광역시,1098,2017,10,35.553064,129.254432
946,2017.11,울산광역시,1098,2017,11,35.553064,129.254432
947,2017.12,울산광역시,1098,2017,12,35.553064,129.254432
948,2018.01,울산광역시,1096,2018,1,35.553064,129.254432
949,2018.02,울산광역시,1095,2018,2,35.553064,129.254432
950,2018.03,울산광역시,1094,2018,3,35.553064,129.254432
951,2018.04,울산광역시,1093,2018,4,35.553064,129.254432
952,2018.05,울산광역시,1092,2018,5,35.553064,129.254432
953,2018.06,울산광역시,1091,2018,6,35.553064,129.254432
954,2018.07,울산광역시,1091,2018,7,35.553064,129.254432
955,2018.08,울산광역시,1090,2018,8,35.553064,129.254432
956,2018.09,울산광역시,1089,2018,9,35.553064,129.254432
957,2018.1,울산광역시,1089,2018,10,35.553064,129.254432
958,2018.11,울산광역시,1088,2018,11,35.553064,129.254432
959,2018.12,울산광역시,1088,2018,12,35.553064,129.254432
960,2019.01,울산광역시,1087,2019,1,35.553064,129.254432
961,2019.02,울산광역시,1086,2019,2,35.553064,129.254432
962,2019.03,울산광역시,1085,2019,3,35.553064,129.254432
963,2019.04,울산광역시,1085,2019,4,35.553064,129.254432
964,2019.05,울산광역시,1084,2019,5,35.553064,129.254432
965,2019.06,울산광역시,1084,2019,6,35.553064,129.254432
966,2019.07,울산광역시,1083,2019,7,35.553064,129.254432
967,2019.08,울산광역시,1083,2019,8,35.553064,129.254432
968,2019.09,울산광역시,1082,2019,9,35.553064,129.254432
969,2019.1,울산광역시,1082,2019,10,35.553064,129.254432
970,2019.11,울산광역시,1081,2019,11,35.553064,129.254432
971,2019.12,울산광역시,1080,2019,12,35.553064,129.254432
972,2020.01,울산광역시,1080,2020,1,35.553064,129.254432
973,2020.02,울산광역시,1078,2020,2,35.553064,129.254432
974,2020.03,울산광역시,1077,2020,3,35.553064,129.254432
975,2020.04,울산광역시,1077,2020,4,35.553064,129.254432
976,2020.05,울산광역시,1076,2020,5,35.553064,129.254432
977,2020.06,울산광역시,1075,2020,6,35.553064,129.254432
978,2020.07,울산광역시,1074,2020,7,35.553064,129.254432
979,2020.08,울산광역시,1073,2020,8,35.553064,129.254432
980,2020.09,울산광역시,1072,2020,9,35.553064,129.254432
981,2020.1,울산광역시,1072,2020,10,35.553064,129.254432
982,2020.11,울산광역시,1070,2020,11,35.553064,129.254432
983,2020.12,울산광역시,1069,2020,12,35.553064,129.254432
984,2021.01,울산광역시,1069,2021,1,35.553064,129.254432
985,2021.02,울산광역시,1066,2021,2,35.553064,129.254432
986,2021.03,울산광역시,1063,2021,3,35.553064,129.254432
987,2021.04,울산광역시,1062,2021,4,35.553064,129.254432
988,2021.05,울산광역시,1061,2021,5,35.553064,129.254432
989,2021.06,울산광역시,1060,2021,6,35.553064,129.254432
990,2021.07,울산광역시,1060,2021,7,35.553064,129.254432
991,2021.08,울산광역시,1058,2021,8,35.553064,129.254432
992,2021.09,울산광역시,1057,2021,9,35.553064,129.254432
993,2021.1,울산광역시,1057,2021,10,35.553064,129.254432
994,2021.11,울산광역시,1056,2021,11,35.553064,129.254432
995,2021.12,울산광역시,1056,2021,12,35.553064,129.254432
996,2022.01,울산광역시,1055,2022,1,35.553064,129.254432
997,2022.02,울산광역시,1054,2022,2,35.553064,129.254432
998,2022.03,울산광역시,1052,2022,3,35.553064,129.254432
999,2022.04,울산광역시,1051,2022,4,35.553064,129.254432
1000,2022.05,울산광역시,1051,2022,5,35.553064,129.254432
1001,2022.06,울산광역시,1050,2022,6,35.553064,129.254432
1002,2022.07,울산광역시,1049,2022,7,35.553064,129.254432
1003,2022.08,울산광역시,1048,2022,8,35.553064,129.254432
1004,2022.09,울산광역시,1047,2022,9,35.553064,129.254432
1005,2022.1,울산광역시,1046,2022,10,35.553064,129.254432
1006,2022.11,울산광역시,1046,2022,11,35.553064,129.254432
1007,2022.12,울산광역시,1045,2022,12,35.553064,129.254432
1008,2011.01,세종특별자치시,0,2011,1,36.560326,127.258638
1009,2011.02,세종특별자치시,0,2011,2,36.560326,127.258638
1010,2011.03,세종특별자치시,0,2011,3,36.560326,127.258638
1011,2011.04,세종특별자치시,0,2011,4,36.560326,127.258638
1012,2011.05,세종특별자치시,0,2011,5,36.560326,127.258638
1013,2011.06,세종특별자치시,0,2011,6,36.560326,127.258638
1014,2011.07,세종특별자치시,0,2011,7,36.560326,127.258638
1015,2011.08,세종특별자치시,0,2011,8,36.560326,127.258638
1016,2011.09,세종특별자치시,0,2011,9,36.560326,127.258638
1017,2011.1,세종특별자치시,0,2011,10,36.560326,127.258638
1018,2011.11,세종특별자치시,0,2011,11,36.560326,127.258638
1019,2011.12,세종특별자치시,0,2011,12,36.560326,127.258638
1020,2012.01,세종특별자치시,0,2012,1,36.560326,127.258638
1021,2012.02,세종특별자치시,0,2012,2,36.560326,127.258638
1022,2012.03,세종특별자치시,0,2012,3,36.560326,127.258638
1023,2012.04,세종특별자치시,0,2012,4,36.560326,127.258638
1024,2012.05,세종특별자치시,0,2012,5,36.560326,127.258638
1025,2012.06,세종특별자치시,0,2012,6,36.560326,127.258638
1026,2012.07,세종특별자치시,221,2012,7,36.560326,127.258638
1027,2012.08,세종특별자치시,229,2012,8,36.560326,127.258638
1028,2012.09,세종특별자치시,232,2012,9,36.560326,127.258638
1029,2012.1,세종특별자치시,236,2012,10,36.560326,127.258638
1030,2012.11,세종특별자치시,239,2012,11,36.560326,127.258638
1031,2012.12,세종특별자치시,243,2012,12,36.560326,127.258638
1032,2013.01,세종특별자치시,244,2013,1,36.560326,127.258638
1033,2013.02,세종특별자치시,247,2013,2,36.560326,127.258638
1034,2013.03,세종특별자치시,249,2013,3,36.560326,127.258638
1035,2013.04,세종특별자치시,250,2013,4,36.560326,127.258638
1036,2013.05,세종특별자치시,251,2013,5,36.560326,127.258638
1037,2013.06,세종특별자치시,251,2013,6,36.560326,127.258638
1038,2013.07,세종특별자치시,252,2013,7,36.560326,127.258638
1039,2013.08,세종특별자치시,253,2013,8,36.560326,127.258638
1040,2013.09,세종특별자치시,254,2013,9,36.560326,127.258638
1041,2013.1,세종특별자치시,255,2013,10,36.560326,127.258638
1042,2013.11,세종특별자치시,256,2013,11,36.560326,127.258638
1043,2013.12,세종특별자치시,262,2013,12,36.560326,127.258638
1044,2014.01,세종특별자치시,266,2014,1,36.560326,127.258638
1045,2014.02,세종특별자치시,270,2014,2,36.560326,127.258638
1046,2014.03,세종특별자치시,272,2014,3,36.560326,127.258638
1047,2014.04,세종특별자치시,275,2014,4,36.560326,127.258638
1048,2014.05,세종특별자치시,278,2014,5,36.560326,127.258638
1049,2014.06,세종특별자치시,281,2014,6,36.560326,127.258638
1050,2014.07,세종특별자치시,283,2014,7,36.560326,127.258638
1051,2014.08,세종특별자치시,289,2014,8,36.560326,127.258638
1052,2014.09,세종특별자치시,297,2014,9,36.560326,127.258638
1053,2014.1,세종특별자치시,306,2014,10,36.560326,127.258638
1054,2014.11,세종특별자치시,318,2014,11,36.560326,127.258638
1055,2014.12,세종특별자치시,335,2014,12,36.560326,127.258638
1056,2015.01,세종특별자치시,347,2015,1,36.560326,127.258638
1057,2015.02,세종특별자치시,365,2015,2,36.560326,127.258638
1058,2015.03,세종특별자치시,376,2015,3,36.560326,127.258638
1059,2015.04,세종특별자치시,384,2015,4,36.560326,127.258638
1060,2015.05,세종특별자치시,391,2015,5,36.560326,127.258638
1061,2015.06,세종특별자치시,398,2015,6,36.560326,127.258638
1062,2015.07,세종특별자치시,407,2015,7,36.560326,127.258638
1063,2015.08,세종특별자치시,417,2015,8,36.560326,127.258638
1064,2015.09,세종특별자치시,425,2015,9,36.560326,127.258638
1065,2015.1,세종특별자치시,434,2015,10,36.560326,127.258638
1066,2015.11,세종특별자치시,443,2015,11,36.560326,127.258638
1067,2015.12,세종특별자치시,453,2015,12,36.560326,127.258638
1068,2016.01,세종특별자치시,463,2016,1,36.560326,127.258638
1069,2016.02,세종특별자치시,473,2016,2,36.560326,127.258638
1070,2016.03,세종특별자치시,480,2016,3,36.560326,127.258638
1071,2016.04,세종특별자치시,484,2016,4,36.560326,127.258638
1072,2016.05,세종특별자치시,490,2016,5,36.560326,127.258638
1073,2016.06,세종특별자치시,495,2016,6,36.560326,127.258638
1074,2016.07,세종특별자치시,499,2016,7,36.560326,127.258638
1075,2016.08,세종특별자치시,504,2016,8,36.560326,127.258638
1076,2016.09,세종특별자치시,507,2016,9,36.560326,127.258638
1077,2016.1,세종특별자치시,512,2016,10,36.560326,127.258638
1078,2016.11,세종특별자치시,517,2016,11,36.560326,127.258638
1079,2016.12,세종특별자치시,522,2016,12,36.560326,127.258638
1080,2017.01,세종특별자치시,526,2017,1,36.560326,127.258638
1081,2017.02,세종특별자치시,532,2017,2,36.560326,127.258638
1082,2017.03,세종특별자치시,540,2017,3,36.560326,127.258638
1083,2017.04,세종특별자치시,546,2017,4,36.560326,127.258638
1084,2017.05,세종특별자치시,557,2017,5,36.560326,127.258638
1085,2017.06,세종특별자치시,565,2017,6,36.560326,127.258638
1086,2017.07,세종특별자치시,572,2017,7,36.560326,127.258638
1087,2017.08,세종특별자치시,578,2017,8,36.560326,127.258638
1088,2017.09,세종특별자치시,583,2017,9,36.560326,127.258638
1089,2017.1,세종특별자치시,589,2017,10,36.560326,127.258638
1090,2017.11,세종특별자치시,595,2017,11,36.560326,127.258638
1091,2017.12,세종특별자치시,602,2017,12,36.560326,127.258638
1092,2018.01,세종특별자치시,609,2018,1,36.560326,127.258638
1093,2018.02,세종특별자치시,619,2018,2,36.560326,127.258638
1094,2018.03,세종특별자치시,626,2018,3,36.560326,127.258638
1095,2018.04,세종특별자치시,634,2018,4,36.560326,127.258638
1096,2018.05,세종특별자치시,640,2018,5,36.560326,127.258638
1097,2018.06,세종특별자치시,645,2018,6,36.560326,127.258638
1098,2018.07,세종특별자치시,650,2018,7,36.560326,127.258638
1099,2018.08,세종특별자치시,657,2018,8,36.560326,127.258638
1100,2018.09,세종특별자치시,662,2018,9,36.560326,127.258638
1101,2018.1,세종특별자치시,667,2018,10,36.560326,127.258638
1102,2018.11,세종특별자치시,671,2018,11,36.560326,127.258638
1103,2018.12,세종특별자치시,675,2018,12,36.560326,127.258638
1104,2019.01,세종특별자치시,681,2019,1,36.560326,127.258638
1105,2019.02,세종특별자치시,688,2019,2,36.560326,127.258638
1106,2019.03,세종특별자치시,693,2019,3,36.560326,127.258638
1107,2019.04,세종특별자치시,697,2019,4,36.560326,127.258638
1108,2019.05,세종특별자치시,700,2019,5,36.560326,127.258638
1109,2019.06,세종특별자치시,704,2019,6,36.560326,127.258638
1110,2019.07,세종특별자치시,710,2019,7,36.560326,127.258638
1111,2019.08,세종특별자치시,714,2019,8,36.560326,127.258638
1112,2019.09,세종특별자치시,717,2019,9,36.560326,127.258638
1113,2019.1,세종특별자치시,723,2019,10,36.560326,127.258638
1114,2019.11,세종특별자치시,728,2019,11,36.560326,127.258638
1115,2019.12,세종특별자치시,732,2019,12,36.560326,127.258638
1116,2020.01,세종특별자치시,736,2020,1,36.560326,127.258638
1117,2020.02,세종특별자치시,739,2020,2,36.560326,127.258638
1118,2020.03,세종특별자치시,741,2020,3,36.560326,127.258638
1119,2020.04,세종특별자치시,742,2020,4,36.560326,127.258638
1120,2020.05,세종특별자치시,742,2020,5,36.560326,127.258638
1121,2020.06,세종특별자치시,742,2020,6,36.560326,127.258638
1122,2020.07,세종특별자치시,744,2020,7,36.560326,127.258638
1123,2020.08,세종특별자치시,746,2020,8,36.560326,127.258638
1124,2020.09,세종특별자치시,748,2020,9,36.560326,127.258638
1125,2020.1,세종특별자치시,754,2020,10,36.560326,127.258638
1126,2020.11,세종특별자치시,760,2020,11,36.560326,127.258638
1127,2020.12,세종특별자치시,765,2020,12,36.560326,127.258638
1128,2021.01,세종특별자치시,769,2021,1,36.560326,127.258638
1129,2021.02,세종특별자치시,773,2021,2,36.560326,127.258638
1130,2021.03,세종특별자치시,775,2021,3,36.560326,127.258638
1131,2021.04,세종특별자치시,777,2021,4,36.560326,127.258638
1132,2021.05,세종특별자치시,778,2021,5,36.560326,127.258638
1133,2021.06,세종특별자치시,780,2021,6,36.560326,127.258638
1134,2021.07,세종특별자치시,783,2021,7,36.560326,127.258638
1135,2021.08,세종특별자치시,785,2021,8,36.560326,127.258638
1136,2021.09,세종특별자치시,788,2021,9,36.560326,127.258638
1137,2021.1,세종특별자치시,791,2021,10,36.560326,127.258638
1138,2021.11,세종특별자치시,794,2021,11,36.560326,127.258638
1139,2021.12,세종특별자치시,799,2021,12,36.560326,127.258638
1140,2022.01,세종특별자치시,805,2022,1,36.560326,127.258638
1141,2022.02,세종특별자치시,809,2022,2,36.560326,127.258638
1142,2022.03,세종특별자치시,811,2022,3,36.560326,127.258638
1143,2022.04,세종특별자치시,813,2022,4,36.560326,127.258638
1144,2022.05,세종특별자치시,815,2022,5,36.560326,127.258638
1145,2022.06,세종특별자치시,817,2022,6,36.560326,127.258638
1146,2022.07,세종특별자치시,819,2022,7,36.560326,127.258638
1147,2022.08,세종특별자치시,820,2022,8,36.560326,127.258638
1148,2022.09,세종특별자치시,821,2022,9,36.560326,127.258638
1149,2022.1,세종특별자치시,822,2022,10,36.560326,127.258638
1150,2022.11,세종특별자치시,823,2022,11,36.560326,127.258638
1151,2022.12,세종특별자치시,824,2022,12,36.560326,127.258638
1152,2011.01,경기도,1160,2011,1,37.412505,127.520017
1153,2011.02,경기도,1161,2011,2,37.412505,127.520017
1154,2011.03,경기도,1163,2011,3,37.412505,127.520017
1155,2011.04,경기도,1164,2011,4,37.412505,127.520017
1156,2011.05,경기도,1165,2011,5,37.412505,127.520017
1157,2011.06,경기도,1166,2011,6,37.412505,127.520017
1158,2011.07,경기도,1167,2011,7,37.412505,127.520017
1159,2011.08,경기도,1168,2011,8,37.412505,127.520017
1160,2011.09,경기도,1169,2011,9,37.412505,127.520017
1161,2011.1,경기도,1170,2011,10,37.412505,127.520017
1162,2011.11,경기도,1171,2011,11,37.412505,127.520017
1163,2011.12,경기도,1173,2011,12,37.412505,127.520017
1164,2012.01,경기도,1174,2012,1,37.412505,127.520017
1165,2012.02,경기도,1175,2012,2,37.412505,127.520017
1166,2012.03,경기도,1176,2012,3,37.412505,127.520017
1167,2012.04,경기도,1178,2012,4,37.412505,127.520017
1168,2012.05,경기도,1179,2012,5,37.412505,127.520017
1169,2012.06,경기도,1180,2012,6,37.412505,127.520017
1170,2012.07,경기도,1181,2012,7,37.412505,127.520017
1171,2012.08,경기도,1183,2012,8,37.412505,127.520017
1172,2012.09,경기도,1184,2012,9,37.412505,127.520017
1173,2012.1,경기도,1185,2012,10,37.412505,127.520017
1174,2012.11,경기도,1186,2012,11,37.412505,127.520017
1175,2012.12,경기도,1188,2012,12,37.412505,127.520017
1176,2013.01,경기도,1190,2013,1,37.412505,127.520017
1177,2013.02,경기도,1191,2013,2,37.412505,127.520017
1178,2013.03,경기도,1192,2013,3,37.412505,127.520017
1179,2013.04,경기도,1193,2013,4,37.412505,127.520017
1180,2013.05,경기도,1194,2013,5,37.412505,127.520017
1181,2013.06,경기도,1196,2013,6,37.412505,127.520017
1182,2013.07,경기도,1197,2013,7,37.412505,127.520017
1183,2013.08,경기도,1198,2013,8,37.412505,127.520017
1184,2013.09,경기도,1199,2013,9,37.412505,127.520017
1185,2013.1,경기도,1200,2013,10,37.412505,127.520017
1186,2013.11,경기도,1201,2013,11,37.412505,127.520017
1187,2013.12,경기도,1202,2013,12,37.412505,127.520017
1188,2014.01,경기도,1203,2014,1,37.412505,127.520017
1189,2014.02,경기도,1204,2014,2,37.412505,127.520017
1190,2014.03,경기도,1205,2014,3,37.412505,127.520017
1191,2014.04,경기도,1206,2014,4,37.412505,127.520017
1192,2014.05,경기도,1207,2014,5,37.412505,127.520017
1193,2014.06,경기도,1209,2014,6,37.412505,127.520017
1194,2014.07,경기도,1210,2014,7,37.412505,127.520017
1195,2014.08,경기도,1211,2014,8,37.412505,127.520017
1196,2014.09,경기도,1212,2014,9,37.412505,127.520017
1197,2014.1,경기도,1213,2014,10,37.412505,127.520017
1198,2014.11,경기도,1213,2014,11,37.412505,127.520017
1199,2014.12,경기도,1214,2014,12,37.412505,127.520017
1200,2015.01,경기도,1215,2015,1,37.412505,127.520017
1201,2015.02,경기도,1216,2015,2,37.412505,127.520017
1202,2015.03,경기도,1217,2015,3,37.412505,127.520017
1203,2015.04,경기도,1219,2015,4,37.412505,127.520017
1204,2015.05,경기도,1220,2015,5,37.412505,127.520017
1205,2015.06,경기도,1221,2015,6,37.412505,127.520017
1206,2015.07,경기도,1223,2015,7,37.412505,127.520017
1207,2015.08,경기도,1224,2015,8,37.412505,127.520017
1208,2015.09,경기도,1226,2015,9,37.412505,127.520017
1209,2015.1,경기도,1227,2015,10,37.412505,127.520017
1210,2015.11,경기도,1228,2015,11,37.412505,127.520017
1211,2015.12,경기도,1230,2015,12,37.412505,127.520017
1212,2016.01,경기도,1231,2016,1,37.412505,127.520017
1213,2016.02,경기도,1232,2016,2,37.412505,127.520017
1214,2016.03,경기도,1234,2016,3,37.412505,127.520017
1215,2016.04,경기도,1235,2016,4,37.412505,127.520017
1216,2016.05,경기도,1236,2016,5,37.412505,127.520017
1217,2016.06,경기도,1238,2016,6,37.412505,127.520017
1218,2016.07,경기도,1240,2016,7,37.412505,127.520017
1219,2016.08,경기도,1242,2016,8,37.412505,127.520017
1220,2016.09,경기도,1243,2016,9,37.412505,127.520017
1221,2016.1,경기도,1245,2016,10,37.412505,127.520017
1222,2016.11,경기도,1247,2016,11,37.412505,127.520017
1223,2016.12,경기도,1248,2016,12,37.412505,127.520017
1224,2017.01,경기도,1249,2017,1,37.412505,127.520017
1225,2017.02,경기도,1250,2017,2,37.412505,127.520017
1226,2017.03,경기도,1251,2017,3,37.412505,127.520017
1227,2017.04,경기도,1252,2017,4,37.412505,127.520017
1228,2017.05,경기도,1254,2017,5,37.412505,127.520017
1229,2017.06,경기도,1254,2017,6,37.412505,127.520017
1230,2017.07,경기도,1256,2017,7,37.412505,127.520017
1231,2017.08,경기도,1257,2017,8,37.412505,127.520017
1232,2017.09,경기도,1259,2017,9,37.412505,127.520017
1233,2017.1,경기도,1260,2017,10,37.412505,127.520017
1234,2017.11,경기도,1262,2017,11,37.412505,127.520017
1235,2017.12,경기도,1263,2017,12,37.412505,127.520017
1236,2018.01,경기도,1265,2018,1,37.412505,127.520017
1237,2018.02,경기도,1266,2018,2,37.412505,127.520017
1238,2018.03,경기도,1268,2018,3,37.412505,127.520017
1239,2018.04,경기도,1270,2018,4,37.412505,127.520017
1240,2018.05,경기도,1271,2018,5,37.412505,127.520017
1241,2018.06,경기도,1273,2018,6,37.412505,127.520017
1242,2018.07,경기도,1275,2018,7,37.412505,127.520017
1243,2018.08,경기도,1277,2018,8,37.412505,127.520017
1244,2018.09,경기도,1278,2018,9,37.412505,127.520017
1245,2018.1,경기도,1280,2018,10,37.412505,127.520017
1246,2018.11,경기도,1282,2018,11,37.412505,127.520017
1247,2018.12,경기도,1283,2018,12,37.412505,127.520017
1248,2019.01,경기도,1284,2019,1,37.412505,127.520017
1249,2019.02,경기도,1285,2019,2,37.412505,127.520017
1250,2019.03,경기도,1286,2019,3,37.412505,127.520017
1251,2019.04,경기도,1288,2019,4,37.412505,127.520017
1252,2019.05,경기도,1289,2019,5,37.412505,127.520017
1253,2019.06,경기도,1291,2019,6,37.412505,127.520017
1254,2019.07,경기도,1292,2019,7,37.412505,127.520017
1255,2019.08,경기도,1294,2019,8,37.412505,127.520017
1256,2019.09,경기도,1295,2019,9,37.412505,127.520017
1257,2019.1,경기도,1296,2019,10,37.412505,127.520017
1258,2019.11,경기도,1297,2019,11,37.412505,127.520017
1259,2019.12,경기도,1298,2019,12,37.412505,127.520017
1260,2020.01,경기도,1299,2020,1,37.412505,127.520017
1261,2020.02,경기도,1301,2020,2,37.412505,127.520017
1262,2020.03,경기도,1303,2020,3,37.412505,127.520017
1263,2020.04,경기도,1305,2020,4,37.412505,127.520017
1264,2020.05,경기도,1306,2020,5,37.412505,127.520017
1265,2020.06,경기도,1308,2020,6,37.412505,127.520017
1266,2020.07,경기도,1309,2020,7,37.412505,127.520017
1267,2020.08,경기도,1311,2020,8,37.412505,127.520017
1268,2020.09,경기도,1313,2020,9,37.412505,127.520017
1269,2020.1,경기도,1314,2020,10,37.412505,127.520017
1270,2020.11,경기도,1315,2020,11,37.412505,127.520017
1271,2020.12,경기도,1317,2020,12,37.412505,127.520017
1272,2021.01,경기도,1318,2021,1,37.412505,127.520017
1273,2021.02,경기도,1321,2021,2,37.412505,127.520017
1274,2021.03,경기도,1320,2021,3,37.412505,127.520017
1275,2021.04,경기도,1321,2021,4,37.412505,127.520017
1276,2021.05,경기도,1322,2021,5,37.412505,127.520017
1277,2021.06,경기도,1323,2021,6,37.412505,127.520017
1278,2021.07,경기도,1325,2021,7,37.412505,127.520017
1279,2021.08,경기도,1326,2021,8,37.412505,127.520017
1280,2021.09,경기도,1328,2021,9,37.412505,127.520017
1281,2021.1,경기도,1328,2021,10,37.412505,127.520017
1282,2021.11,경기도,1329,2021,11,37.412505,127.520017
1283,2021.12,경기도,1330,2021,12,37.412505,127.520017
1284,2022.01,경기도,1330,2022,1,37.412505,127.520017
1285,2022.02,경기도,1331,2022,2,37.412505,127.520017
1286,2022.03,경기도,1331,2022,3,37.412505,127.520017
1287,2022.04,경기도,1331,2022,4,37.412505,127.520017
1288,2022.05,경기도,1331,2022,5,37.412505,127.520017
1289,2022.06,경기도,1332,2022,6,37.412505,127.520017
1290,2022.07,경기도,1332,2022,7,37.412505,127.520017
1291,2022.08,경기도,1332,2022,8,37.412505,127.520017
1292,2022.09,경기도,1331,2022,9,37.412505,127.520017
1293,2022.1,경기도,1331,2022,10,37.412505,127.520017
1294,2022.11,경기도,1332,2022,11,37.412505,127.520017
1295,2022.12,경기도,1332,2022,12,37.412505,127.520017
1296,2011.01,강원도,91,2011,1,37.820812,128.156579
1297,2011.02,강원도,91,2011,2,37.820812,128.156579
1298,2011.03,강원도,91,2011,3,37.820812,128.156579
1299,2011.04,강원도,91,2011,4,37.820812,128.156579
1300,2011.05,강원도,91,2011,5,37.820812,128.156579
1301,2011.06,강원도,91,2011,6,37.820812,128.156579
1302,2011.07,강원도,91,2011,7,37.820812,128.156579
1303,2011.08,강원도,91,2011,8,37.820812,128.156579
1304,2011.09,강원도,91,2011,9,37.820812,128.156579
1305,2011.1,강원도,91,2011,10,37.820812,128.156579
1306,2011.11,강원도,91,2011,11,37.820812,128.156579
1307,2011.12,강원도,91,2011,12,37.820812,128.156579
1308,2012.01,강원도,91,2012,1,37.820812,128.156579
1309,2012.02,강원도,91,2012,2,37.820812,128.156579
1310,2012.03,강원도,91,2012,3,37.820812,128.156579
1311,2012.04,강원도,91,2012,4,37.820812,128.156579
1312,2012.05,강원도,91,2012,5,37.820812,128.156579
1313,2012.06,강원도,91,2012,6,37.820812,128.156579
1314,2012.07,강원도,91,2012,7,37.820812,128.156579
1315,2012.08,강원도,91,2012,8,37.820812,128.156579
1316,2012.09,강원도,91,2012,9,37.820812,128.156579
1317,2012.1,강원도,91,2012,10,37.820812,128.156579
1318,2012.11,강원도,91,2012,11,37.820812,128.156579
1319,2012.12,강원도,91,2012,12,37.820812,128.156579
1320,2013.01,강원도,91,2013,1,37.820812,128.156579
1321,2013.02,강원도,91,2013,2,37.820812,128.156579
1322,2013.03,강원도,91,2013,3,37.820812,128.156579
1323,2013.04,강원도,91,2013,4,37.820812,128.156579
1324,2013.05,강원도,91,2013,5,37.820812,128.156579
1325,2013.06,강원도,91,2013,6,37.820812,128.156579
1326,2013.07,강원도,91,2013,7,37.820812,128.156579
1327,2013.08,강원도,91,2013,8,37.820812,128.156579
1328,2013.09,강원도,91,2013,9,37.820812,128.156579
1329,2013.1,강원도,91,2013,10,37.820812,128.156579
1330,2013.11,강원도,91,2013,11,37.820812,128.156579
1331,2013.12,강원도,91,2013,12,37.820812,128.156579
1332,2014.01,강원도,91,2014,1,37.820812,128.156579
1333,2014.02,강원도,91,2014,2,37.820812,128.156579
1334,2014.03,강원도,91,2014,3,37.820812,128.156579
1335,2014.04,강원도,91,2014,4,37.820812,128.156579
1336,2014.05,강원도,91,2014,5,37.820812,128.156579
1337,2014.06,강원도,91,2014,6,37.820812,128.156579
1338,2014.07,강원도,91,2014,7,37.820812,128.156579
1339,2014.08,강원도,91,2014,8,37.820812,128.156579
1340,2014.09,강원도,91,2014,9,37.820812,128.156579
1341,2014.1,강원도,91,2014,10,37.820812,128.156579
1342,2014.11,강원도,91,2014,11,37.820812,128.156579
1343,2014.12,강원도,91,2014,12,37.820812,128.156579
1344,2015.01,강원도,91,2015,1,37.820812,128.156579
1345,2015.02,강원도,91,2015,2,37.820812,128.156579
1346,2015.03,강원도,91,2015,3,37.820812,128.156579
1347,2015.04,강원도,91,2015,4,37.820812,128.156579
1348,2015.05,강원도,91,2015,5,37.820812,128.156579
